player_id,game_pk,fly_outs,ground_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,at_bats,ground_into_double_play,ground_into_triple_play,plate_appearances,total_bases,rbi,left_on_base,sac_bunts,sac_flies,game_date,playerID,nameFirst,nameLast,birthDate,birthYear,birthMonth,birthDay,debut,finalGame,bbrefID,debut_year,final_year
458731,632763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2021-08-24,gardnbr01,Brett,Gardner,1983-08-24,1983,8,24,2008-06-30,2021-10-03,gardnbr01,2008,2021
459964,235424,1,0,0,0,0,0,2,1,0,1,0,4,0,0,5,1,0,1,0,0,2008-08-03,joycema01,Matt,Joyce,1984-08-03,1984,8,3,2008-05-05,2021-09-23,joycema01,2008,2021
459964,319312,0,1,0,0,0,0,1,1,0,1,0,3,0,0,4,1,0,0,0,0,2012-08-03,joycema01,Matt,Joyce,1984-08-03,1984,8,3,2008-05-05,2021-09-23,joycema01,2008,2021
459964,448470,2,0,1,0,0,1,0,1,0,1,0,3,0,0,4,4,3,1,0,0,2016-08-03,joycema01,Matt,Joyce,1984-08-03,1984,8,3,2008-05-05,2021-09-23,joycema01,2008,2021
459987,318785,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2012-06-22,ramosce01,Cesar,Ramos,1984-06-22,1984,6,22,2009-09-16,2016-07-10,ramosce01,2009,2016
459991,319735,1,1,1,0,0,1,0,1,0,2,0,4,0,0,5,5,3,2,0,0,2012-09-02,sanchga01,Gaby,Sanchez,1983-09-02,1983,9,2,2008-09-17,2014-09-28,sanchga01,2008,2014
460026,448955,0,1,0,0,0,0,1,0,0,1,0,3,0,0,3,1,0,1,0,0,2016-09-08,hundlni01,Nick,Hundley,1983-09-08,1983,9,8,2008-07-04,2019-06-08,hundlni01,2008,2019
460026,492214,1,0,1,0,0,0,2,1,0,1,0,4,0,0,5,1,2,6,0,0,2017-09-08,hundlni01,Nick,Hundley,1983-09-08,1983,9,8,2008-07-04,2019-06-08,hundlni01,2008,2019
460060,414598,0,1,0,0,0,0,0,0,0,2,0,3,0,0,4,2,1,1,1,0,2015-06-15,pennicl01,Cliff,Pennington,1984-06-15,1984,6,15,2008-08-12,2018-04-25,pennicl01,2008,2018
461235,492315,1,2,0,0,0,0,0,0,0,0,0,3,1,0,4,0,1,2,0,1,2017-09-16,mossbr01,Brandon,Moss,1983-09-16,1983,9,16,2007-08-06,2017-10-01,mossbr01,2007,2017
461314,382895,0,1,1,0,0,1,1,0,0,1,0,3,0,0,3,4,2,0,0,0,2014-09-23,kempma01,Matt,Kemp,1984-09-23,1984,9,23,2006-05-28,2020-09-25,kempma01,2006,2020
461314,415926,1,2,1,1,0,0,0,0,0,2,0,5,0,0,5,3,0,3,0,0,2015-09-23,kempma01,Matt,Kemp,1984-09-23,1984,9,23,2006-05-28,2020-09-25,kempma01,2006,2020
461314,531739,1,0,2,1,0,1,0,0,0,3,0,4,0,0,4,7,3,1,0,0,2018-09-23,kempma01,Matt,Kemp,1984-09-23,1984,9,23,2006-05-28,2020-09-25,kempma01,2006,2020
461829,349025,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2013-09-19,gonzagi01,Gio,Gonzalez,1985-09-19,1985,9,19,2008-08-06,2020-09-27,gonzagi01,2008,2020
461829,531679,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2018-09-19,gonzagi01,Gio,Gonzalez,1985-09-19,1985,9,19,2008-08-06,2020-09-27,gonzagi01,2008,2020
461858,347762,0,0,2,1,0,1,0,1,0,3,0,3,0,0,4,7,3,0,0,0,2013-06-15,plouftr01,Trevor,Plouffe,1986-06-15,1986,6,15,2010-05-21,2018-07-26,plouftr01,2010,2018
461858,414606,0,2,1,1,0,0,1,0,0,1,0,4,1,0,4,2,0,2,0,0,2015-06-15,plouftr01,Trevor,Plouffe,1986-06-15,1986,6,15,2010-05-21,2018-07-26,plouftr01,2010,2018
461858,447851,0,2,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,2,0,0,2016-06-15,plouftr01,Trevor,Plouffe,1986-06-15,1986,6,15,2010-05-21,2018-07-26,plouftr01,2010,2018
462101,415546,0,3,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,1,0,0,2015-08-26,andruel01,Elvis,Andrus,1988-08-26,1988,8,26,2009-04-06,2022-10-05,andruel01,2009,2022
462101,448776,1,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,2016-08-26,andruel01,Elvis,Andrus,1988-08-26,1988,8,26,2009-04-06,2022-10-05,andruel01,2009,2022
462101,492037,0,0,1,1,0,0,1,0,0,3,0,5,0,0,5,4,0,1,0,0,2017-08-26,andruel01,Elvis,Andrus,1988-08-26,1988,8,26,2009-04-06,2022-10-05,andruel01,2009,2022
462101,531370,0,0,0,1,0,0,2,0,0,1,0,4,0,0,4,2,1,0,0,0,2018-08-26,andruel01,Elvis,Andrus,1988-08-26,1988,8,26,2009-04-06,2022-10-05,andruel01,2009,2022
462101,632749,2,0,0,0,0,0,1,0,0,1,0,4,0,0,4,1,2,1,0,0,2021-08-26,andruel01,Elvis,Andrus,1988-08-26,1988,8,26,2009-04-06,2022-10-05,andruel01,2009,2022
462101,661445,0,3,0,0,0,0,0,0,0,0,0,4,1,0,4,0,1,2,0,0,2022-08-26,andruel01,Elvis,Andrus,1988-08-26,1988,8,26,2009-04-06,2022-10-05,andruel01,2009,2022
462102,246105,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2009-08-28,hansoto01,Tommy,Hanson,1986-08-28,1986,8,28,2009-06-07,2013-09-28,hansoto01,2009,2013
466320,415329,0,0,0,1,0,0,1,0,0,1,0,3,0,0,3,2,2,1,0,0,2015-08-11,cabreme01,Melky,Cabrera,1984-08-11,1984,8,11,2005-07-07,2019-09-29,cabreme01,2005,2019
466320,448574,2,0,0,0,0,0,0,0,0,2,0,4,0,0,4,2,0,0,0,0,2016-08-11,cabreme01,Melky,Cabrera,1984-08-11,1984,8,11,2005-07-07,2019-09-29,cabreme01,2005,2019
466320,491826,0,0,0,1,0,0,0,0,0,1,0,4,0,0,4,2,0,1,0,0,2017-08-11,cabreme01,Melky,Cabrera,1984-08-11,1984,8,11,2005-07-07,2019-09-29,cabreme01,2005,2019
466320,531159,0,1,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,1,0,0,2018-08-11,cabreme01,Melky,Cabrera,1984-08-11,1984,8,11,2005-07-07,2019-09-29,cabreme01,2005,2019
466320,566624,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,2019-08-11,cabreme01,Melky,Cabrera,1984-08-11,1984,8,11,2005-07-07,2019-09-29,cabreme01,2005,2019
466988,490366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2017-04-23,bonifem01,Emilio,Bonifacio,1985-04-23,1985,4,23,2007-09-02,2020-07-29,bonifem01,2007,2020
467055,415332,1,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,2015-08-11,sandopa01,Pablo,Sandoval,1986-08-11,1986,8,11,2008-08-14,2021-07-29,sandopa01,2008,2021
467055,491832,1,1,1,0,0,1,0,0,0,1,0,4,0,0,4,4,1,3,0,0,2017-08-11,sandopa01,Pablo,Sandoval,1986-08-11,1986,8,11,2008-08-14,2021-07-29,sandopa01,2008,2021
467092,348482,1,1,0,0,0,0,0,0,0,2,0,4,0,0,4,2,1,2,0,0,2013-08-10,ramoswi01,Wilson,Ramos,1987-08-10,1987,8,10,2010-05-02,2021-08-29,ramoswi01,2010,2021
467092,382304,1,1,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,2,0,0,2014-08-10,ramoswi01,Wilson,Ramos,1987-08-10,1987,8,10,2010-05-02,2021-08-29,ramoswi01,2010,2021
467092,448561,0,3,0,0,0,0,0,0,0,1,0,4,0,0,4,1,1,2,0,0,2016-08-10,ramoswi01,Wilson,Ramos,1987-08-10,1987,8,10,2010-05-02,2021-08-29,ramoswi01,2010,2021
467092,566043,1,1,1,0,0,1,1,0,0,1,0,4,0,0,4,4,1,2,0,0,2019-08-10,ramoswi01,Wilson,Ramos,1987-08-10,1987,8,10,2010-05-02,2021-08-29,ramoswi01,2010,2021
467092,631233,0,1,0,1,0,0,0,1,0,1,0,2,0,0,3,2,0,2,0,0,2020-08-10,ramoswi01,Wilson,Ramos,1987-08-10,1987,8,10,2010-05-02,2021-08-29,ramoswi01,2010,2021
467793,413676,1,0,1,0,0,1,1,0,0,1,0,4,0,0,4,4,1,3,0,0,2015-04-08,santaca01,Carlos,Santana,1986-04-08,1986,4,8,2010-06-11,2022-10-05,santaca01,2010,2022
467793,446914,2,1,0,0,0,0,0,0,0,1,0,4,0,0,4,1,2,1,0,0,2016-04-08,santaca01,Carlos,Santana,1986-04-08,1986,4,8,2010-06-11,2022-10-05,santaca01,2010,2022
467793,490167,0,2,1,1,0,0,1,0,0,1,0,4,0,0,4,2,0,0,0,0,2017-04-08,santaca01,Carlos,Santana,1986-04-08,1986,4,8,2010-06-11,2022-10-05,santaca01,2010,2022
467793,529540,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,1,0,1,2018-04-08,santaca01,Carlos,Santana,1986-04-08,1986,4,8,2010-06-11,2022-10-05,santaca01,2010,2022
467793,634565,1,1,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,1,0,0,2021-04-08,santaca01,Carlos,Santana,1986-04-08,1986,4,8,2010-06-11,2022-10-05,santaca01,2010,2022
467827,287367,1,1,1,1,0,0,0,1,0,2,0,4,0,0,5,3,1,2,0,0,2011-05-06,parrage01,Gerardo,Parra,1987-05-06,1987,5,6,2009-05-13,2021-10-03,parrage01,2009,2021
467827,347223,1,2,1,0,0,0,0,1,0,1,0,4,0,0,5,1,1,4,0,0,2013-05-06,parrage01,Gerardo,Parra,1987-05-06,1987,5,6,2009-05-13,2021-10-03,parrage01,2009,2021
467827,447297,1,1,1,0,0,0,2,0,0,0,0,4,0,0,4,0,0,2,0,0,2016-05-06,parrage01,Gerardo,Parra,1987-05-06,1987,5,6,2009-05-13,2021-10-03,parrage01,2009,2021
467827,490544,0,2,0,0,0,0,0,0,0,1,0,4,0,0,4,1,1,2,0,0,2017-05-06,parrage01,Gerardo,Parra,1987-05-06,1987,5,6,2009-05-13,2021-10-03,parrage01,2009,2021
467827,529915,1,0,0,1,0,0,0,1,0,2,0,3,0,0,4,3,1,1,0,0,2018-05-06,parrage01,Gerardo,Parra,1987-05-06,1987,5,6,2009-05-13,2021-10-03,parrage01,2009,2021
469134,265551,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2010-08-14,rogeres01,Esmil,Rogers,1985-08-14,1985,8,14,2009-09-12,2015-06-12,rogeres01,2009,2015
469134,288699,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,1,0,0,0,0,2011-08-14,rogeres01,Esmil,Rogers,1985-08-14,1985,8,14,2009-09-12,2015-06-12,rogeres01,2009,2015
471083,491425,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2017-07-09,montemi01,Miguel,Montero,1983-07-09,1983,7,9,2006-09-06,2018-04-05,montemi01,2006,2018
474443,447231,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,2016-05-01,dejesiv02,Ivan,De Jesus,1987-05-01,1987,5,1,2011-04-01,2016-10-02,dejesiv02,2011,2016
474568,382527,1,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0,2014-08-27,mercejo03,Jordy,Mercer,1986-08-27,1986,8,27,2012-05-29,2021-10-03,mercejo03,2012,2021
474568,415553,0,1,0,0,0,0,1,0,0,1,0,4,0,0,4,1,0,0,0,0,2015-08-27,mercejo03,Jordy,Mercer,1986-08-27,1986,8,27,2012-05-29,2021-10-03,mercejo03,2012,2021
474568,448798,0,2,1,0,0,0,1,1,0,0,0,4,0,0,5,0,0,0,0,0,2016-08-27,mercejo03,Jordy,Mercer,1986-08-27,1986,8,27,2012-05-29,2021-10-03,mercejo03,2012,2021
474699,289276,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2011-09-25,worleva01,Vance,Worley,1987-09-25,1987,9,25,2010-07-24,2017-09-27,worleva01,2010,2017
474832,347002,1,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,2,0,0,2013-04-20,beltbr01,Brandon,Belt,1988-04-20,1988,4,20,2011-03-31,2022-08-20,beltbr01,2011,2022
474832,380817,0,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,2014-04-20,beltbr01,Brandon,Belt,1988-04-20,1988,4,20,2011-03-31,2022-08-20,beltbr01,2011,2022
474832,447074,0,1,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,3,0,0,2016-04-20,beltbr01,Brandon,Belt,1988-04-20,1988,4,20,2011-03-31,2022-08-20,beltbr01,2011,2022
474832,566187,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2019-04-20,beltbr01,Brandon,Belt,1988-04-20,1988,4,20,2011-03-31,2022-08-20,beltbr01,2011,2022
474832,634439,1,1,1,0,0,0,2,1,0,0,0,4,1,0,5,0,0,1,0,0,2021-04-20,beltbr01,Brandon,Belt,1988-04-20,1988,4,20,2011-03-31,2022-08-20,beltbr01,2011,2022
474832,662349,1,0,1,0,0,1,1,1,0,1,0,3,0,0,4,4,1,1,0,0,2022-04-20,beltbr01,Brandon,Belt,1988-04-20,1988,4,20,2011-03-31,2022-08-20,beltbr01,2011,2022
475100,415090,2,0,1,0,0,0,0,0,0,1,0,4,0,0,4,1,0,2,0,0,2015-07-24,vanslsc01,Scott,Van Slyke,1986-07-24,1986,7,24,2012-05-09,2017-07-06,vanslsc01,2012,2017
475100,448335,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,2016-07-24,vanslsc01,Scott,Van Slyke,1986-07-24,1986,7,24,2012-05-09,2017-07-06,vanslsc01,2012,2017
475174,413681,0,0,1,1,0,0,1,0,0,3,0,4,0,0,4,4,0,0,0,0,2015-04-08,alonsyo01,Yonder,Alonso,1987-04-08,1987,4,8,2010-09-01,2019-09-29,alonsyo01,2010,2019
475174,446920,0,2,0,1,0,0,1,0,0,1,0,4,0,0,4,2,0,3,0,0,2016-04-08,alonsyo01,Yonder,Alonso,1987-04-08,1987,4,8,2010-09-01,2019-09-29,alonsyo01,2010,2019
475174,490173,0,0,2,0,0,1,1,0,0,2,0,4,0,0,4,5,2,2,0,0,2017-04-08,alonsyo01,Yonder,Alonso,1987-04-08,1987,4,8,2010-09-01,2019-09-29,alonsyo01,2010,2019
475174,529538,1,1,0,0,0,0,0,1,0,1,0,3,0,0,4,1,0,0,0,0,2018-04-08,alonsyo01,Yonder,Alonso,1987-04-08,1987,4,8,2010-09-01,2019-09-29,alonsyo01,2010,2019
475174,567266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019-04-08,alonsyo01,Yonder,Alonso,1987-04-08,1987,4,8,2010-09-01,2019-09-29,alonsyo01,2010,2019
475247,415130,1,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,1,0,0,2015-07-27,flahery01,Ryan,Flaherty,1986-07-27,1986,7,27,2012-04-07,2019-09-29,flahery01,2012,2019
475582,320088,0,1,0,1,0,0,1,0,0,1,0,3,0,0,3,2,0,2,0,0,2012-09-28,zimmery01,Ryan,Zimmerman,1984-09-28,1984,9,28,2005-09-01,2021-10-03,zimmery01,2005,2021
475582,565974,1,0,1,0,0,0,1,0,0,2,0,4,0,0,4,2,1,3,0,0,2019-09-28,zimmery01,Ryan,Zimmerman,1984-09-28,1984,9,28,2005-09-01,2021-10-03,zimmery01,2005,2021
475582,632322,0,1,0,1,0,0,1,0,0,2,0,4,0,0,4,3,0,1,0,0,2021-09-28,zimmery01,Ryan,Zimmerman,1984-09-28,1984,9,28,2005-09-01,2021-10-03,zimmery01,2005,2021
476451,413682,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015-04-08,hellije01,Jeremy,Hellickson,1987-04-08,1987,4,8,2010-08-02,2019-05-19,hellije01,2010,2019
476704,413789,0,3,0,0,0,0,1,0,0,0,0,4,1,0,4,0,0,4,0,0,2015-04-17,lowrije01,Jed,Lowrie,1984-04-17,1984,4,17,2008-04-15,2022-08-07,lowrije01,2008,2022
476704,447044,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2016-04-17,lowrije01,Jed,Lowrie,1984-04-17,1984,4,17,2008-04-15,2022-08-07,lowrije01,2008,2022
476704,490294,0,1,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,2017-04-17,lowrije01,Jed,Lowrie,1984-04-17,1984,4,17,2008-04-15,2022-08-07,lowrije01,2008,2022
476704,529656,1,0,1,0,0,1,0,0,0,2,0,4,0,0,4,5,1,2,0,0,2018-04-17,lowrije01,Jed,Lowrie,1984-04-17,1984,4,17,2008-04-15,2022-08-07,lowrije01,2008,2022
476704,661804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2022-04-17,lowrije01,Jed,Lowrie,1984-04-17,1984,4,17,2008-04-15,2022-08-07,lowrije01,2008,2022
477569,490882,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2017-05-30,salasfe01,Fernando,Salas,1985-05-30,1985,5,30,2010-05-28,2019-07-20,salasfe01,2010,2019
485567,491050,1,0,0,0,0,0,2,1,0,0,0,3,0,0,4,0,0,0,0,0,2017-06-11,carreez01,Ezequiel,Carrera,1987-06-11,1987,6,11,2011-05-20,2017-10-01,carreez01,2011,2017
488726,414180,0,0,2,2,0,0,0,2,0,3,0,3,0,0,5,5,2,0,0,0,2015-05-15,brantmi02,Michael,Brantley,1987-05-15,1987,5,15,2009-09-01,2022-06-26,brantmi02,2009,2022
488726,490676,1,1,1,1,0,0,1,1,0,1,0,4,0,0,5,2,0,2,0,0,2017-05-15,brantmi02,Michael,Brantley,1987-05-15,1987,5,15,2009-09-01,2022-06-26,brantmi02,2009,2022
488726,530027,0,3,1,0,0,0,0,2,0,1,0,4,0,0,6,1,0,4,0,0,2018-05-15,brantmi02,Michael,Brantley,1987-05-15,1987,5,15,2009-09-01,2022-06-26,brantmi02,2009,2022
488726,565530,0,2,0,0,0,0,0,2,0,0,0,3,0,0,5,0,0,0,0,0,2019-05-15,brantmi02,Michael,Brantley,1987-05-15,1987,5,15,2009-09-01,2022-06-26,brantmi02,2009,2022
488726,662528,1,2,0,0,0,0,1,0,0,1,0,5,0,0,5,1,0,0,0,0,2022-05-15,brantmi02,Michael,Brantley,1987-05-15,1987,5,15,2009-09-01,2022-06-26,brantmi02,2009,2022
488768,415759,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015-09-11,cashnan01,Andrew,Cashner,1986-09-11,1986,9,11,2010-05-31,2019-09-28,cashnan01,2010,2019
488771,414648,0,0,1,1,0,0,3,0,0,1,0,4,0,0,4,2,0,2,0,0,2015-06-18,castrja01,Jason,Castro,1987-06-18,1987,6,18,2010-06-22,2022-06-29,castrja01,2010,2022
488771,447885,0,1,1,0,0,0,2,0,0,2,0,5,0,0,5,2,0,1,0,0,2016-06-18,castrja01,Jason,Castro,1987-06-18,1987,6,18,2010-06-22,2022-06-29,castrja01,2010,2022
488912,448657,0,3,0,0,0,0,0,0,0,0,0,4,1,0,4,0,0,2,0,0,2016-08-17,gosewtu01,Tuffy,Gosewisch,1983-08-17,1983,8,17,2013-08-01,2017-05-21,gosewtu01,2013,2017
489149,348690,0,2,1,0,0,0,0,1,0,1,0,4,0,0,5,1,1,3,0,0,2013-08-25,morrilo01,Logan,Morrison,1987-08-25,1987,8,25,2010-07-27,2020-08-09,morrilo01,2010,2020
489149,415527,0,2,1,0,0,1,1,0,0,1,0,4,0,0,4,4,2,5,0,0,2015-08-25,morrilo01,Logan,Morrison,1987-08-25,1987,8,25,2010-07-27,2020-08-09,morrilo01,2010,2020
489149,492021,1,0,1,1,0,0,1,1,0,2,0,4,0,0,5,3,0,1,0,0,2017-08-25,morrilo01,Logan,Morrison,1987-08-25,1987,8,25,2010-07-27,2020-08-09,morrilo01,2010,2020
489267,447493,1,0,1,0,0,0,0,3,1,0,0,1,0,0,4,0,0,0,0,0,2016-05-20,rosalad01,Adam,Rosales,1983-05-20,1983,5,20,2008-08-09,2018-09-30,rosalad01,2008,2018
489267,490734,0,1,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,5,0,0,2017-05-20,rosalad01,Adam,Rosales,1983-05-20,1983,5,20,2008-08-09,2018-09-30,rosalad01,2008,2018
491676,448950,0,0,2,1,0,1,2,0,0,2,0,4,0,0,4,6,1,2,0,0,2016-09-07,hernago01,Gorkys,Hernandez,1987-09-07,1987,9,7,2012-05-21,2019-09-29,hernago01,2012,2019
491676,531522,0,1,0,0,0,0,2,0,0,0,0,3,1,0,3,0,0,3,0,0,2018-09-07,hernago01,Gorkys,Hernandez,1987-09-07,1987,9,7,2012-05-21,2019-09-29,hernago01,2012,2019
491696,529838,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2018-04-30,sucreje01,Jesus,Sucre,1988-04-30,1988,4,30,2013-05-24,2019-04-26,sucreje01,2013,2019
492841,449062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2016-09-16,martimi02,Michael,Martinez,1982-09-16,1982,9,16,2011-04-03,2017-06-16,martimi02,2011,2017
493193,447932,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2016-06-21,leeda02,Dae-ho,Lee,1982-06-21,1982,6,21,2016-04-04,2016-10-02,leeda02,2016,2016
493329,530363,1,1,0,0,0,0,0,0,0,2,0,4,1,0,4,2,1,1,0,0,2018-06-09,gourryu01,Yuli,Gurriel,1984-06-09,1984,6,9,2016-08-21,2022-10-05,gourryu01,2016,2022
493329,565638,0,0,1,0,0,0,0,0,0,1,0,3,0,0,4,1,1,1,0,1,2019-06-09,gourryu01,Yuli,Gurriel,1984-06-09,1984,6,9,2016-08-21,2022-10-05,gourryu01,2016,2022
493329,633803,0,2,1,1,0,0,1,0,0,2,0,5,0,0,5,3,1,3,0,0,2021-06-09,gourryu01,Yuli,Gurriel,1984-06-09,1984,6,9,2016-08-21,2022-10-05,gourryu01,2016,2022
493351,415903,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2015-09-22,ramiral03,Alexei,Ramirez,1981-09-22,1981,9,22,2008-03-31,2016-10-02,ramiral03,2008,2016
493596,449075,1,0,0,1,0,0,1,0,0,1,0,4,0,0,4,2,0,2,0,0,2016-09-16,beckhgo01,Gordon,Beckham,1986-09-16,1986,9,16,2009-06-04,2019-09-28,beckhgo01,2009,2019
500135,565517,2,0,0,0,0,0,1,0,0,1,0,3,0,0,4,1,1,1,0,1,2019-04-17,rodriro03,Ronny,Rodriguez,1992-04-17,1992,4,17,2018-05-31,2019-09-29,rodriro03,2018,2019
500208,414857,1,1,1,0,1,0,1,0,0,1,0,4,0,0,4,3,0,1,0,0,2015-07-03,solarya01,Yangervis,Solarte,1987-07-03,1987,7,3,2014-04-02,2019-05-06,solarya01,2014,2019
500208,448098,0,0,2,1,0,1,0,0,0,4,0,4,0,0,4,8,1,0,0,0,2016-07-03,solarya01,Yangervis,Solarte,1987-07-03,1987,7,3,2014-04-02,2019-05-06,solarya01,2014,2019
500208,530687,1,1,1,0,0,1,1,0,0,1,0,4,0,0,4,4,3,1,0,0,2018-07-03,solarya01,Yangervis,Solarte,1987-07-03,1987,7,3,2014-04-02,2019-05-06,solarya01,2014,2019
500874,491594,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2017-07-25,martijo08,Jose,Martinez,1988-07-25,1988,7,25,2016-09-06,2020-09-24,martijo08,2016,2020
500874,530943,0,2,0,0,0,0,2,0,0,1,0,5,0,0,5,1,0,1,0,0,2018-07-25,martijo08,Jose,Martinez,1988-07-25,1988,7,25,2016-09-06,2020-09-24,martijo08,2016,2020
500874,566229,0,1,1,0,0,0,0,1,0,1,0,3,0,0,4,1,1,0,0,0,2019-07-25,martijo08,Jose,Martinez,1988-07-25,1988,7,25,2016-09-06,2020-09-24,martijo08,2016,2020
501303,491962,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2017-08-21,adriaeh01,Ehire,Adrianza,1989-08-21,1989,8,21,2013-09-08,2022-10-05,adriaeh01,2013,2022
501303,567026,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019-08-21,adriaeh01,Ehire,Adrianza,1989-08-21,1989,8,21,2013-09-08,2022-10-05,adriaeh01,2013,2022
501303,631409,1,1,0,0,0,0,1,1,0,0,0,3,0,0,4,0,1,4,0,0,2020-08-21,adriaeh01,Ehire,Adrianza,1989-08-21,1989,8,21,2013-09-08,2022-10-05,adriaeh01,2013,2022
501659,633493,2,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,2021-06-27,almonab01,Abraham,Almonte,1989-06-27,1989,6,27,2013-08-30,2022-10-05,almonab01,2013,2022
501800,265187,2,0,1,1,0,0,0,1,0,2,0,4,0,0,5,3,3,0,0,0,2010-07-18,craigal01,Allen,Craig,1984-07-18,1984,7,18,2010-04-08,2015-10-04,craigal01,2010,2015
501800,319104,1,0,1,0,0,1,2,1,0,1,0,4,0,0,5,4,1,1,0,0,2012-07-18,craigal01,Allen,Craig,1984-07-18,1984,7,18,2010-04-08,2015-10-04,craigal01,2010,2015
501896,287268,0,2,2,0,0,0,0,0,0,3,0,5,0,0,5,3,1,0,0,0,2011-04-28,freesda01,David,Freese,1983-04-28,1983,4,28,2009-04-06,2019-09-28,freesda01,2009,2019
501896,347119,0,3,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,1,0,0,2013-04-28,freesda01,David,Freese,1983-04-28,1983,4,28,2009-04-06,2019-09-28,freesda01,2009,2019
501896,413944,0,2,0,0,0,0,1,0,0,1,0,4,0,0,4,1,2,0,0,0,2015-04-28,freesda01,David,Freese,1983-04-28,1983,4,28,2009-04-06,2019-09-28,freesda01,2009,2019
501896,447197,0,0,1,0,0,1,2,1,0,1,0,3,0,0,4,4,3,1,0,0,2016-04-28,freesda01,David,Freese,1983-04-28,1983,4,28,2009-04-06,2019-09-28,freesda01,2009,2019
501896,529812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2018-04-28,freesda01,David,Freese,1983-04-28,1983,4,28,2009-04-06,2019-09-28,freesda01,2009,2019
501896,565814,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2019-04-28,freesda01,David,Freese,1983-04-28,1983,4,28,2009-04-06,2019-09-28,freesda01,2009,2019
502028,448535,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2016-08-08,woodbl01,Blake,Wood,1985-08-08,1985,8,8,2010-05-12,2018-04-21,woodbl01,2010,2018
502100,491596,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017-07-25,preslal01,Alex,Presley,1985-07-25,1985,7,25,2010-09-08,2017-10-01,preslal01,2010,2017
502110,288803,0,1,0,1,0,0,1,0,0,3,0,5,0,0,5,4,2,3,0,0,2011-08-21,martijd02,J. D.,Martinez,1987-08-21,1987,8,21,2011-07-30,2022-10-05,martijd02,2011,2022
