total_splits,season,num_teams,rank,games_played,games_started,ground_outs,air_outs,runs,doubles,triples,home_runs,strike_outs,base_on_balls,intentional_walks,hits,hit_by_pitch,avg,at_bats,obp,slg,ops,caught_stealing,stolen_bases,stolen_base_percentage,ground_into_double_play,number_of_pitches,era,innings_pitched,wins,losses,saves,save_opportunities,holds,blown_saves,earned_runs,whip,batters_faced,outs,games_pitched,complete_games,shutouts,strikes,strike_percentage,hit_batsmen,balks,wild_pitches,pickoffs,total_bases,ground_outs_to_airouts,win_percentage,pitches_per_inning,games_finished,strikeout_walk_ratio,strikeouts_per9inn,walks_per9inn,hits_per9inn,runs_scored_per9,home_runs_per9,inherited_runners,inherited_runners_scored,catchers_interference,sac_bunts,sac_flies,team_id,team_name,team_link,player_id,player_full_name,player_link,player_first_name,player_last_name,league_id,league_name,league_link,sport_id,sport_link,sport_abbreviation,position_code,position_name,position_type,position_abbreviation,splits_tied_with_offset,splits_tied_with_limit,player_pool,type_display_name,group_display_name
664,2009,1,343,64,0,64,68,34,16,3,5,44,34,3,64,4,.270,237,.370,.426,.796,1,9,.900,3,1135,4.53,59.2,5,2,0,3,6,3,30,1.64,278,179,64,0,0,667,.590,4,0,1,0,101,0.94,.714,19.02,6,1.29,6.64,5.13,9.65,5.13,0.75,33,8,0,2,1,111,Boston Red Sox,/api/v1/teams/111,434668,Manny Delcarmen,/api/v1/people/434668,Manny,Delcarmen,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,344,20,20,113,127,61,16,2,12,86,52,1,115,3,.266,433,.346,.395,.741,5,10,.667,7,2014,4.53,113.1,8,5,0,0,0,0,57,1.47,496,340,20,0,0,1256,.620,3,0,6,1,171,0.89,.615,17.77,0,1.65,6.83,4.13,9.13,4.84,0.95,0,0,0,4,4,113,Cincinnati Reds,/api/v1/teams/113,456701,Homer Bailey,/api/v1/people/456701,Homer,Bailey,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,345,11,10,45,63,29,9,1,9,54,25,1,59,3,.272,217,.351,.447,.798,0,1,1.000,4,954,4.53,55.2,6,3,0,0,0,0,28,1.51,249,167,11,0,0,595,.620,3,0,3,1,97,0.71,.667,17.14,0,2.16,8.73,4.04,9.54,4.69,1.46,0,0,0,1,3,117,Houston Astros,/api/v1/teams/117,502032,Bud Norris,/api/v1/people/502032,Bud,Norris,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,346,18,18,111,96,49,17,5,7,62,40,0,102,5,.276,369,.354,.407,.761,4,9,.692,13,1599,4.55,97.0,5,9,0,0,0,0,49,1.46,416,291,18,1,1,956,.600,5,0,4,1,150,1.16,.357,16.48,0,1.55,5.75,3.71,9.46,4.55,0.65,0,0,0,1,1,134,Pittsburgh Pirates,/api/v1/teams/134,450203,Charlie Morton,/api/v1/people/450203,Charlie,Morton,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,347,41,0,32,36,22,3,1,3,42,14,2,43,1,.287,150,.347,.380,.727,2,2,.500,1,670,4.58,37.1,1,5,0,2,5,2,19,1.53,168,112,41,0,0,429,.640,1,1,2,0,57,0.89,.167,17.95,18,3.00,10.13,3.38,10.37,5.30,0.72,21,9,0,1,2,118,Kansas City Royals,/api/v1/teams/118,150035,Kyle Farnsworth,/api/v1/people/150035,Kyle,Farnsworth,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,347,67,0,92,45,40,17,1,8,76,21,2,72,7,.257,280,.325,.411,.736,1,9,.900,12,1114,4.58,74.2,3,6,0,3,9,3,38,1.25,313,224,67,0,0,697,.630,7,0,9,0,115,2.04,.333,14.92,18,3.62,9.16,2.53,8.68,4.82,0.96,28,9,0,5,0,141,Toronto Blue Jays,/api/v1/teams/141,434181,Brandon League,/api/v1/people/434181,Brandon,League,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,349,21,21,124,179,67,32,1,12,72,50,0,137,10,.270,507,.347,.408,.755,3,23,.885,13,2020,4.58,129.2,11,5,0,0,0,0,66,1.44,572,389,21,2,0,1286,.640,10,0,4,0,207,0.69,.688,15.58,0,1.44,5.00,3.47,9.51,4.65,0.83,0,0,0,4,1,111,Boston Red Sox,/api/v1/teams/111,123801,Tim Wakefield,/api/v1/people/123801,Tim,Wakefield,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,350,20,0,22,19,9,3,1,4,9,13,0,21,0,.309,68,.410,.559,.969,1,2,.667,2,331,4.58,17.2,1,0,0,1,3,1,9,1.92,84,53,20,0,0,192,.580,0,0,0,0,38,1.16,1.000,18.74,9,0.69,4.58,6.62,10.70,4.58,2.04,4,3,0,1,2,117,Houston Astros,/api/v1/teams/117,111492,Doug Brocail,/api/v1/people/111492,Doug,Brocail,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,350,25,0,17,13,9,2,0,2,22,12,4,13,3,.206,63,.354,.333,.687,2,5,.714,0,321,4.58,17.2,0,1,0,0,3,0,9,1.42,80,53,25,0,0,181,.560,3,0,0,2,21,1.31,.000,18.17,6,1.83,11.21,6.11,6.62,4.58,1.02,20,6,0,1,1,145,Chicago White Sox,/api/v1/teams/145,430942,Randy Williams,/api/v1/people/430942,Randy,Williams,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,352,31,31,240,192,102,32,4,29,101,64,2,202,6,.279,725,.340,.454,.794,7,18,.720,27,3009,4.60,186.0,16,7,0,0,0,0,95,1.43,805,558,31,1,1,1828,.610,6,1,5,2,329,1.25,.696,16.18,0,1.58,4.89,3.10,9.77,4.94,1.40,0,0,0,6,4,108,Los Angeles Angels,/api/v1/teams/108,434578,Joe Saunders,/api/v1/people/434578,Joe,Saunders,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,353,14,0,13,17,7,2,0,0,10,5,1,12,3,.240,50,.333,.280,.613,0,1,1.000,1,215,4.61,13.2,1,0,0,0,2,0,7,1.24,60,41,14,0,0,131,.610,3,0,1,0,14,0.76,1.000,15.73,4,2.00,6.59,3.29,7.90,4.61,0.00,4,1,0,0,2,143,Philadelphia Phillies,/api/v1/teams/143,465065,Sergio Escalona,/api/v1/people/465065,Sergio,Escalona,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,353,11,0,11,21,9,2,0,3,8,1,0,18,0,.310,58,.322,.500,.822,0,1,1.000,1,230,4.61,13.2,0,0,1,1,0,0,7,1.39,59,41,11,0,0,150,.650,0,0,1,0,29,0.52,.---,16.83,3,8.00,5.27,0.66,11.85,5.93,1.98,6,1,0,0,0,139,Tampa Bay Rays,/api/v1/teams/139,445612,Dale Thayer,/api/v1/people/445612,Dale,Thayer,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,355,47,0,55,75,37,11,3,13,62,29,3,62,2,.249,249,.330,.474,.804,0,2,1.000,5,1131,4.61,66.1,2,4,1,5,4,4,34,1.37,285,199,47,0,0,676,.600,2,1,2,0,118,0.73,.333,17.05,15,2.14,8.41,3.93,8.41,5.02,1.76,35,16,0,3,2,114,Cleveland Indians,/api/v1/teams/114,460029,Jensen Lewis,/api/v1/people/460029,Jensen,Lewis,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,356,35,1,80,63,34,12,3,8,42,30,1,74,4,.290,255,.371,.455,.826,1,5,.833,5,1116,4.62,64.1,1,1,0,0,1,0,33,1.62,293,193,35,0,0,684,.610,4,0,4,1,116,1.27,.500,17.35,13,1.40,5.88,4.20,10.35,4.76,1.12,27,17,0,2,2,142,Minnesota Twins,/api/v1/teams/142,285079,R.A. Dickey,/api/v1/people/285079,R.A.,Dickey,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,357,10,10,46,61,29,5,0,7,39,23,1,43,0,.232,185,.316,.373,.689,3,4,.571,3,869,4.62,50.2,4,5,0,0,0,0,26,1.30,212,152,10,0,0,543,.620,0,2,0,0,69,0.75,.444,17.15,0,1.70,6.93,4.09,7.64,5.15,1.24,0,0,0,3,1,135,San Diego Padres,/api/v1/teams/135,502009,Mat Latos,/api/v1/people/502009,Mat,Latos,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,358,17,17,100,120,55,20,1,13,65,36,0,96,3,.255,376,.321,.418,.739,2,5,.714,5,1585,4.62,97.1,7,4,0,0,0,0,50,1.36,420,292,17,1,1,1007,.640,3,0,0,0,157,0.83,.636,16.28,0,1.81,6.01,3.33,8.88,5.09,1.20,0,0,0,0,5,140,Texas Rangers,/api/v1/teams/140,435221,Brandon McCarthy,/api/v1/people/435221,Brandon,McCarthy,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,359,16,16,95,76,51,17,4,10,92,29,0,95,4,.271,350,.332,.429,.761,5,8,.615,6,1575,4.63,91.1,3,5,0,0,0,0,47,1.36,391,274,16,0,0,1059,.670,4,0,0,2,150,1.25,.375,17.24,0,3.17,9.07,2.86,9.36,5.03,0.99,0,0,0,5,3,120,Washington Nationals,/api/v1/teams/120,519455,Jordan Zimmermann,/api/v1/people/519455,Jordan,Zimmermann,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,360,32,32,242,180,99,45,6,27,90,72,1,185,4,.270,686,.339,.471,.810,10,17,.630,18,3006,4.63,178.2,10,13,0,0,0,0,92,1.44,773,536,32,0,0,1776,.590,4,0,5,1,323,1.34,.435,16.82,0,1.25,4.53,3.63,9.32,4.99,1.36,0,0,0,4,7,133,Oakland Athletics,/api/v1/teams/133,502239,Trevor Cahill,/api/v1/people/502239,Trevor,Cahill,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,360,8,8,33,59,24,10,3,6,38,14,0,52,0,.292,178,.340,.483,.823,2,9,.818,3,744,4.63,44.2,5,2,0,0,0,0,23,1.48,196,134,8,0,0,473,.640,0,0,0,0,86,0.56,.714,16.66,0,2.71,7.66,2.82,10.48,4.84,1.21,0,0,0,2,2,110,Baltimore Orioles,/api/v1/teams/110,451085,Brian Matusz,/api/v1/people/451085,Brian,Matusz,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,362,31,25,151,144,85,30,3,14,139,76,4,146,8,.258,565,.350,.396,.746,5,4,.444,8,2568,4.64,147.1,6,10,0,0,0,0,76,1.51,664,442,31,0,0,1595,.620,8,1,7,1,224,1.05,.375,17.43,4,1.83,8.49,4.64,8.92,5.19,0.86,4,3,0,7,8,147,New York Yankees,/api/v1/teams/147,429985,Chad Gaudin,/api/v1/people/429985,Chad,Gaudin,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,363,73,0,69,80,37,18,1,7,51,21,3,67,3,.258,260,.315,.415,.730,1,3,.750,4,1133,4.66,67.2,1,6,0,3,12,3,35,1.30,291,203,73,0,0,743,.660,3,1,2,0,108,0.86,.143,16.74,12,2.43,6.78,2.79,8.91,4.92,0.93,31,6,0,2,5,141,Toronto Blue Jays,/api/v1/teams/141,434482,Jesse Carlson,/api/v1/people/434482,Jesse,Carlson,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,363,14,0,11,10,5,1,0,1,3,11,0,8,1,.258,31,.465,.387,.852,0,0,.---,2,184,4.66,9.2,0,0,0,1,4,1,5,1.97,44,29,14,0,0,93,.510,1,0,1,0,12,1.10,.---,19.03,1,0.27,2.79,10.24,7.45,4.66,0.93,11,3,0,1,0,120,Washington Nationals,/api/v1/teams/120,434479,Mike Hinckley,/api/v1/people/434479,Mike,Hinckley,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,365,57,0,47,61,34,13,3,9,55,23,6,70,3,.304,230,.371,.504,.875,1,11,.917,3,1060,4.66,56.0,3,7,2,4,7,2,29,1.66,259,168,57,0,0,668,.630,3,0,5,0,116,0.77,.300,18.93,24,2.39,8.84,3.70,11.25,5.46,1.45,12,4,0,0,3,145,Chicago White Sox,/api/v1/teams/145,276530,Scott Linebrink,/api/v1/people/276530,Scott,Linebrink,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,366,34,34,301,143,109,46,8,16,111,63,7,232,4,.301,770,.355,.444,.799,4,13,.765,28,3219,4.67,194.2,15,10,0,0,0,0,101,1.52,855,584,34,0,0,2002,.620,4,2,4,2,342,2.10,.600,16.54,0,1.76,5.13,2.91,10.73,5.04,0.74,0,0,1,11,6,144,Atlanta Braves,/api/v1/teams/144,117955,Derek Lowe,/api/v1/people/117955,Derek,Lowe,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,367,56,0,53,54,28,10,2,3,43,27,3,48,5,.250,192,.352,.370,.722,1,4,.800,5,901,4.70,51.2,7,4,0,0,4,0,27,1.45,230,155,56,0,0,551,.610,5,1,1,1,71,0.98,.636,17.44,15,1.59,7.49,4.70,8.36,4.88,0.52,33,13,0,3,3,142,Minnesota Twins,/api/v1/teams/142,430884,Jesse Crain,/api/v1/people/430884,Jesse,Crain,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,368,72,0,59,75,38,9,2,13,71,30,2,60,3,.229,262,.312,.427,.739,0,1,1.000,5,1304,4.72,68.2,5,6,23,30,1,7,36,1.31,298,206,72,0,0,801,.610,3,0,7,0,112,0.79,.455,18.99,51,2.37,9.31,3.93,7.86,4.98,1.70,22,4,0,0,3,112,Chicago Cubs,/api/v1/teams/112,276514,Kevin Gregg,/api/v1/people/276514,Kevin,Gregg,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,369,26,26,196,159,94,28,0,15,98,50,4,161,4,.268,601,.323,.389,.712,1,15,.938,12,2522,4.73,154.0,7,12,0,0,0,0,81,1.37,668,462,26,0,0,1566,.620,4,2,12,0,234,1.23,.368,16.38,0,1.96,5.73,2.92,9.41,5.49,0.88,0,0,0,3,10,118,Kansas City Royals,/api/v1/teams/118,446454,Brian Bannister,/api/v1/people/446454,Brian,Bannister,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,370,23,22,140,131,69,28,4,16,77,36,2,125,3,.269,465,.322,.449,.771,1,4,.800,6,1965,4.74,117.2,6,10,0,0,0,0,62,1.37,512,353,23,1,1,1238,.630,3,1,3,0,209,1.07,.375,16.70,0,2.14,5.89,2.75,9.56,5.28,1.22,0,0,0,3,5,138,St. Louis Cardinals,/api/v1/teams/138,346798,Kyle Lohse,/api/v1/people/346798,Kyle,Lohse,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,371,32,31,157,164,94,30,4,21,133,76,2,167,12,.274,610,.363,.439,.802,8,26,.765,13,2733,4.75,157.1,9,6,0,0,0,0,83,1.54,709,472,32,0,0,1622,.590,12,2,5,0,268,0.96,.600,17.37,0,1.75,7.61,4.35,9.55,5.38,1.20,0,0,0,6,5,147,New York Yankees,/api/v1/teams/147,501955,Joba Chamberlain,/api/v1/people/501955,Joba,Chamberlain,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,372,69,0,48,60,32,14,0,10,54,23,1,57,2,.264,216,.336,.468,.804,1,0,.000,6,942,4.76,56.2,4,4,0,3,15,3,30,1.41,244,170,69,0,0,608,.650,2,1,2,1,101,0.80,.500,16.62,14,2.35,8.58,3.65,9.05,5.08,1.59,36,8,0,0,3,138,St. Louis Cardinals,/api/v1/teams/138,435400,Jason Motte,/api/v1/people/435400,Jason,Motte,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,372,33,0,41,62,24,8,2,5,31,12,2,40,0,.237,169,.281,.396,.677,0,1,1.000,3,679,4.76,45.1,2,1,0,0,2,0,24,1.15,186,136,33,0,0,430,.630,0,0,3,0,67,0.66,.667,14.98,8,2.58,6.15,2.38,7.94,4.76,0.99,17,5,0,1,4,109,Arizona Diamondbacks,/api/v1/teams/109,449820,Leo Rosales,/api/v1/people/449820,Leo,Rosales,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,372,5,0,9,4,3,0,1,0,2,3,0,6,1,.316,19,.417,.421,.838,0,0,.---,0,94,4.76,5.2,0,0,0,0,0,0,3,1.59,25,17,5,0,0,55,.590,1,0,0,0,8,2.25,.---,16.59,3,0.67,3.18,4.76,9.53,4.76,0.00,4,4,0,1,1,115,Colorado Rockies,/api/v1/teams/115,434627,Ryan Speier,/api/v1/people/434627,Ryan,Speier,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,375,67,0,50,65,40,24,0,3,72,34,1,73,3,.282,259,.370,.409,.779,3,6,.667,2,1196,4.78,64.0,1,4,5,10,9,5,34,1.67,297,192,67,0,0,734,.610,3,1,11,0,106,0.77,.200,18.69,30,2.12,10.13,4.78,10.27,5.63,0.42,22,9,0,0,1,134,Pittsburgh Pirates,/api/v1/teams/134,430629,Joel Hanrahan,/api/v1/people/430629,Joel,Hanrahan,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,376,20,20,105,130,62,29,4,11,70,44,0,115,3,.280,411,.351,.450,.801,0,3,1.000,12,1705,4.79,103.1,8,6,0,0,0,0,55,1.54,467,310,20,0,0,1063,.620,3,0,3,0,185,0.81,.571,16.50,0,1.59,6.10,3.83,10.02,5.40,0.96,0,0,0,5,4,146,Florida Marlins,/api/v1/teams/146,476811,Sean West,/api/v1/people/476811,Sean,West,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,377,35,0,75,47,36,10,4,11,55,34,3,57,0,.246,232,.341,.466,.807,1,5,.833,3,1106,4.80,60.0,1,0,0,1,0,1,32,1.52,268,180,35,0,0,656,.590,0,0,8,0,108,1.60,1.000,18.43,10,1.62,8.25,5.10,8.55,5.40,1.65,25,10,0,1,1,135,San Diego Padres,/api/v1/teams/135,466412,Luis Perdomo,/api/v1/people/466412,Luis,Perdomo,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,378,73,0,49,77,38,10,1,6,69,33,0,59,2,.235,251,.326,.355,.681,1,6,.857,7,1206,4.81,67.1,5,4,4,9,18,5,36,1.37,289,202,73,0,0,750,.620,2,0,1,0,89,0.64,.556,17.91,15,2.09,9.22,4.41,7.89,5.08,0.80,67,18,0,1,2,139,Tampa Bay Rays,/api/v1/teams/139,346797,Grant Balfour,/api/v1/people/346797,Grant,Balfour,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,379,43,0,54,63,27,5,3,7,29,22,1,50,2,.256,195,.338,.421,.759,1,7,.875,4,793,4.83,50.1,2,3,0,3,6,3,27,1.43,220,151,43,0,0,469,.590,2,2,1,0,82,0.86,.400,15.75,13,1.32,5.19,3.93,8.94,4.83,1.25,35,13,0,1,0,118,Kansas City Royals,/api/v1/teams/118,430638,Roman Colon,/api/v1/people/430638,Roman,Colon,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,380,37,0,70,51,30,13,3,4,32,21,2,63,5,.297,212,.369,.443,.812,1,2,.667,3,911,4.83,54.0,1,1,0,1,4,1,29,1.56,242,162,37,0,0,542,.590,5,0,2,1,94,1.37,.500,16.87,8,1.52,5.33,3.50,10.50,5.00,0.67,25,9,0,1,3,142,Minnesota Twins,/api/v1/teams/142,430670,Bob Keppel,/api/v1/people/430670,Bob,Keppel,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,381,20,0,15,27,12,4,1,2,23,6,1,19,0,.229,83,.278,.373,.651,0,0,.---,2,371,4.84,22.1,0,0,0,0,0,0,12,1.12,90,67,20,0,0,235,.630,0,0,0,0,31,0.56,.---,16.61,5,3.83,9.27,2.42,7.66,4.84,0.81,9,2,0,0,1,133,Oakland Athletics,/api/v1/teams/133,460283,Jerry Blevins,/api/v1/people/460283,Jerry,Blevins,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,381,19,0,19,29,13,6,0,3,15,15,3,28,2,.311,90,.421,.478,.899,2,3,.600,1,428,4.84,22.1,1,3,0,1,4,1,12,1.93,108,67,19,0,0,232,.540,2,0,0,0,43,0.66,.250,19.16,5,1.00,6.04,6.04,11.28,5.24,1.21,4,3,0,1,0,135,San Diego Padres,/api/v1/teams/135,430650,Edwin Moreno,/api/v1/people/430650,Edwin,Moreno,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,383,20,14,105,72,52,20,4,7,59,43,1,85,2,.273,311,.361,.431,.792,3,13,.813,6,1389,4.84,80.0,3,5,0,0,1,0,43,1.60,366,240,20,0,0,803,.580,2,0,10,0,134,1.46,.375,17.36,1,1.37,6.64,4.84,9.56,5.85,0.79,2,2,0,6,4,146,Florida Marlins,/api/v1/teams/146,453192,Andrew Miller,/api/v1/people/453192,Andrew,Miller,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,383,32,8,125,71,45,20,4,8,34,23,2,85,7,.273,311,.335,.441,.776,1,2,.667,12,1150,4.84,80.0,2,6,0,0,0,0,43,1.35,345,240,32,0,0,755,.660,7,1,5,0,137,1.76,.250,14.38,17,1.48,3.83,2.59,9.56,5.06,0.90,9,3,0,2,2,138,St. Louis Cardinals,/api/v1/teams/138,433581,Brad Thompson,/api/v1/people/433581,Brad,Thompson,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,385,18,10,90,63,38,18,0,18,50,23,1,74,4,.272,272,.336,.537,.873,3,3,.500,5,1145,4.84,70.2,4,3,0,0,3,0,38,1.37,304,212,18,0,0,703,.610,4,0,1,2,146,1.43,.571,16.20,1,2.17,6.37,2.93,9.42,4.84,2.29,0,0,0,3,2,143,Philadelphia Phillies,/api/v1/teams/143,408206,Brett Myers,/api/v1/people/408206,Brett,Myers,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,386,27,27,147,180,82,48,5,14,89,83,3,148,2,.266,556,.363,.446,.809,5,10,.667,13,2533,4.84,145.0,7,10,0,0,0,0,78,1.59,649,435,27,1,0,1486,.590,2,0,6,1,248,0.82,.412,17.47,0,1.07,5.52,5.15,9.19,5.09,0.87,0,0,0,7,1,136,Seattle Mariners,/api/v1/teams/136,430636,Ian Snell,/api/v1/people/430636,Ian,Snell,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,387,10,10,47,62,27,16,2,3,33,26,2,51,4,.268,190,.368,.421,.789,3,3,.500,5,884,4.86,50.0,4,3,0,0,0,0,27,1.54,223,150,10,1,1,523,.590,4,0,2,1,80,0.76,.571,17.68,0,1.27,5.94,4.68,9.18,4.86,0.54,0,0,0,3,0,119,Los Angeles Dodgers,/api/v1/teams/119,445590,Eric Stults,/api/v1/people/445590,Eric,Stults,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,388,16,16,67,119,50,24,1,15,75,15,1,113,5,.309,366,.340,.503,.843,3,10,.769,6,1425,4.86,90.2,10,3,0,0,0,0,49,1.41,394,272,16,0,0,979,.690,5,0,3,0,184,0.56,.769,15.72,0,5.00,7.44,1.49,11.22,4.96,1.49,0,0,0,3,5,142,Minnesota Twins,/api/v1/teams/142,458713,Kevin Slowey,/api/v1/people/458713,Kevin,Slowey,103,AL,/api/v1/league/103,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,389,7,7,36,52,22,11,0,9,28,8,1,43,3,.281,153,.321,.529,.850,3,2,.400,3,650,4.87,40.2,2,4,0,0,0,0,22,1.25,170,122,7,0,0,417,.640,3,0,0,1,81,0.69,.333,15.98,0,3.50,6.20,1.77,9.52,4.87,1.99,0,0,0,2,4,113,Cincinnati Reds,/api/v1/teams/113,476011,Matt Maloney,/api/v1/people/476011,Matt,Maloney,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,1,390,22,17,107,89,55,22,5,19,86,31,2,97,2,.262,370,.322,.503,.825,3,7,.700,8,1509,4.88,96.0,8,6,0,1,0,1,52,1.33,412,288,22,0,0,977,.650,2,1,5,2,186,1.20,.571,15.72,2,2.77,8.06,2.91,9.09,5.16,1.78,0,0,0,8,1,137,San Francisco Giants,/api/v1/teams/137,116615,Randy Johnson,/api/v1/people/116615,Randy,Johnson,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
664,2009,2,391,30,30,195,199,102,41,7,22,109,51,0,191,5,.278,687,.329,.454,.783,3,28,.903,14,2952,4.88,173.1,11,9,0,0,0,0,94,1.40,751,520,30,1,0,1856,.630,5,0,6,0,312,0.98,.550,17.03,0,2.14,5.66,2.65,9.92,5.30,1.14,0,0,1,0,7,137,San Francisco Giants,/api/v1/teams/137,207267,Brad Penny,/api/v1/people/207267,Brad,Penny,104,NL,/api/v1/league/104,1,/api/v1/sports/1,MLB,1,Pitcher,Pitcher,P,,,ALL,season,pitching
